"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Winter and spring controls on the summer food web of the coastal West Antarctic Peninsula","https://scispace.com/paper/winter-and-spring-controls-on-the-summer-food-web-of-the-1u8yjsa2ut","2014","Journal Article","Nature Communications","Grace Saba
William R. Fraser
Vincent S. Saba
Richard A. Iannuzzi
Kaycee E. Coleman
Scott C. Doney
Hugh W. Ducklow
Douglas G. Martinson
Travis Miles
Donna L. Patterson-Fraser
Sharon Stammerjohn
Sharon Stammerjohn
Deborah K. Steinberg
Oscar Schofield","10.1038/NCOMMS5318","https://scispace.com/pdf/winter-and-spring-controls-on-the-summer-food-web-of-the-1u8yjsa2ut.pdf","Understanding the mechanisms by which climate variability affects multiple trophic levels in food webs is essential for determining ecosystem responses to climate change. Here we use over two decades of data collected by the Palmer Long Term Ecological Research program (PAL-LTER) to determine how large-scale climate and local physical forcing affect phytoplankton, zooplankton and an apex predator along the West Antarctic Peninsula (WAP). We show that positive anomalies in chlorophyll-a (chl-a) at Palmer Station, occurring every 4-6 years, are constrained by physical processes in the preceding winter/spring and a negative phase of the Southern Annular Mode (SAM). Favorable conditions for phytoplankton included increased winter ice extent and duration, reduced spring/summer winds, and increased water column stability via enhanced salinity-driven density gradients. Years of positive chl-a anomalies are associated with the initiation of a robust krill cohort the following summer, which is evident in Adelie penguin diets, thus demonstrating tight trophic coupling. Projected climate change in this region may have a significant, negative impact on phytoplankton biomass, krill recruitment and upper trophic level predators in this coastal Antarctic ecosystem.","(0.012671 Â days per season under 2.5 m s À 1 Â SAM_SON) þ ( À 19.88 Â B_Dsigma-theta Tmin À 0 _November/ December Â SAM_SON). Methods:
 Station E log summer chl-a ¼ À 2.5186 þ (0.12287 Â days per season under 2.5 m s À 1 ) þ (0.0000083066 Â WAP August ice extent) þ ( À 276.15 Â E_Dsigma-theta Tmin À 0 _November/December) þ ( À 0.21811 Â SAM_SON) þ ( À 0.00000021796 Â WAP August ice extent Â days per season under 2.5 m s À 1 ) þ (0.0070199 Â SAM_SON Â days per season under 2.5 m s À 1 ) þ (0.00046018 Â WAP August ice extent Â E_Dsigma-theta Tmin À 0 _November/ December). Methods:
 Multicollinearity, a statistical phenomenon in which two or more predictor variables in a multiple regression model are highly correlated, can change parameter estimates, increase standard errors and reduce the power to detect reliable effects of correlated variables in the regression model  . To assess how much the variance of the coefficient estimate is being inflated by multicollinearity in our model, we determined the Variance Inflation Factors (VIFs) for each predictor variable used in the GLMs for Stations B and E chl-a. The typical rule of thumb is that multicollinearity can be ignored for a particular predictor variable if its VIFo4.0 (ref. 64). However, predictor variables that have a VIF of 4.0 or higher do not discount the regression analysis or call for the elimination of these predictor variables  . In our regressions, all VIFs were o4.0, which suggests that multicollinearity did not affect the GLM coefficient estimates or standard errors (Supplementary Table )."
"Sediment yield variability in Northern Ethiopia: A quantitative analysis of its controlling factors","https://scispace.com/paper/sediment-yield-variability-in-northern-ethiopia-a-3asgk9nluv","2008","Journal Article","Catena","Nigussie Haregeweyn
Nigussie Haregeweyn
Jean Poesen
Jan Nyssen
Gerard Govers
Gert Verstraeten
Joris de Vente
Jozef Deckers
Jan Moeyersons
Mitiku Haile","10.1016/J.CATENA.2008.04.011","http://www.eeza.csic.es/Documentos/Publicaciones/2008_Haregeweyn_etal_Catena75.pdf","In Tigray-northern Ethiopia, lack of sediment yield data and appropriate methodologies for predicting sediment yield have contributed to poor planning resulting in rapid sedimentation in reservoirs and storage capacity loss. The objectives of this study were: (1) to assess the spatial variability of absolute sediment yield (SY) and area-specific sediment yield (SSY) and to identify their controlling factors for 11 representative catchments and (2) to develop models to predict sediment yield. We quantified sediment yield from reservoir sediment surveys and studied the role of bio-physical characteristics of the catchments and their interactions in controlling SY and SSY variability. The average SSY for 11 reservoirs was 9.89 t ha− 1 y− 1 with a standard deviation (S.D.) of ± 4.46 t ha− 1 y− 1, which can be considered as a large spatial variation in SSY among the catchments. Total drainage length (TDL) and the proportion of the catchment area that is treated with soil and water conservation (SWC) practices are the strongest variables controlling the variability of SY and the SSY, respectively. Interactions between controlling factors were found: i.e. SWC practices and average catchment slope (Av_slope) (r = 0.80), SWC and proportion of cultivated land (CUL) (r = − 0.64) and CUL and Av_slope (r = − 0.81). SWC practices were found to be less implemented in catchments with a relatively high CUL-value and having moderately steep topography. Best results were obtained with the SY regression model with a high model efficiency (ME = 0.88). The SSY model had a reasonable ME of 0.66. Therefore, the SY model allows a better prediction of SY in the planning phase of new reservoirs in Northern Ethiopia. However, such models need new calibration if they are to be used beyond the region where they were developed and they do not allow spatially-distributed input and output.","of both dependent and independent variables to establish whether variables are related linearly. The association was tested for significance at b0.05 and 0.01 levels in SAS ® . Moreover, the multicollinearity between the independent variables was assessed. Statistical analysis:
 Two multiple-regressions models for predicting SY and SSY were fitted in a step-wise multiple regression technique and tested for significance at b0.05 and 0.01 levels. A default steeping method criteria i.e. probability of F at 0.05 and 0.1 for entry and removal were adopted, respectively. Statistical analysis:
 In case of multi-collinearity between dependent variables, the variance inflation ratio (VIF) was used as an index to exclude either of the variables that are less important to the model performance. As the variance inflation factor increases, so does the variance of the regression coefficient, making it an unstable estimate. Large VIF values are an indicator of multi-collinearity. A partial correlation which is a correlation that remains between two variables after removing the correlation that is due to their mutual association with the other variables was also assessed. Statistical analysis:
 In ideal conditions, regression models need to be validated, which is mostly done by splitting the dataset into two parts, one for model development and one for model validation. In this case, however, the Jackknife method  was used for validation, as is done for cases of small datasets . Eleven test models were constructed, with the same independent variables, each of which excluding one reservoir at a time and after which the model was applied for predicting SY and SSY for the remaining reservoirs. The observed sediment yield of the excluded catchment was compared to the predicted value of the corresponding test model. Statistical analysis:
 Model performance was evaluated by using Nash and Sutcliff's Model Efficiency (ME) and the Relative Root Mean Square Error (RRMSE), calculated as follows: Statistical analysis:
 • Model Efficiency (ME) Nash and Sutcliff (1970) Statistical analysis:
 where RRMSE = Relative Root Mean Square Error, Q i = observed value, P i = predicted value, n = number of observations. • Values for RRMSE range from 0 to ∞. The closer the RRMSE approximates zero (= the perfect model), the better the model performance. Specific sediment yield variability:
 Sediment yield data for the 11 catchments, calculated from the reservoir sediment survey, are presented in Table . The specific sediment yield varies spatially between catchments with a mean value of 9.89 t ha − 1 y − 1 and a standard deviation (S.D.) of ±4.46 t ha − 1 y − 1 ."
"Spatial Estimation of Regional PM2.5 Concentrations with GWR Models Using PCA and RBF Interpolation Optimization","https://scispace.com/paper/spatial-estimation-of-regional-pm2-5-concentrations-with-gwr-3sx6nmd8","2022","Journal Article","Remote sensing","Youbing Tang
Shaofeng Xie
Liyan Huang
Lilong Liu
Pengzhi Wei
Yabo Zhang
Chunyang Meng","10.3390/rs14215626","https://scispace.com/pdf/spatial-estimation-of-regional-pm2-5-concentrations-with-gwr-3sx6nmd8.pdf","In recent years, geographically weighted regression (GWR) models have been widely used to address the spatial heterogeneity and spatial autocorrelation of PM2.5, but these studies have not fully considered the effects of all potential variables on PM2.5 variation and have rarely optimized the models for residuals. Therefore, we first propose a modified GWR model based on principal component analysis (PCA-GWR), then introduce five different spatial interpolation methods of radial basis functions to correct the residuals of the PCA-GWR model, and finally construct five combinations of residual correction models to estimate regional PM2.5 concentrations. The results show that (1) the PCA-GWR model can fully consider the contributions of all potential explanatory variables to estimate PM2.5 concentrations and minimize the multicollinearity among explanatory variables, and the PM2.5 estimation accuracy and the fitting effect of the PCA-GWR model are better than the original GWR model. (2) All five residual correction combination models can better achieve the residual correction optimization of the PCA-GWR model, among which the PCA-GWR model corrected by Multiquadric Spline (MS) residual interpolation (PCA-GWRMS) has the most obvious accuracy improvement and more stable generalizability at different time scales. Therefore, the residual correction of PCA-GWR models using spatial interpolation methods is effective and feasible, and the results can provide references for regional PM2.5 spatial estimation and spatiotemporal mapping. (3) The PM2.5 concentrations in the study area are high in winter months (January, February, December) and low in summer months (June, July, August), and spatially, PM2.5 concentrations show a distribution of high north and low south.","showed a slow trend of increasing and then decreasing on the monthly scale. In summary, PM 2.5 has a high correlation with all 12 explanatory variables, which can be used as input variables for the construction of GWR and PCA models. Multicollinearity Diagnosis:
 Multicollinearity refers to the distortion of model estimates due to the correlation between explanatory variables in a linear regression model; it is necessary to test for multicollinearity among explanatory variables before constructing a GWR model. Selecting a combination of variables suitable for modeling based on the diagnostic results can ensure the accuracy of model estimation. Therefore, the exploratory regression method in the spatial statistics tool of ArcGIS 4.0 is used to test the multicollinearity among the 12 explanatory variables and judge the severity of multicollinearity by the magnitude of the output variance inflation factor (VIF) value. The closer the VIF value is to 1, the lighter the multicollinearity among the variables, and the greater the VIF value is than 1, the more severe the multicollinearity between variables. If the VIF value is between 1 and 5, then the multicollinearity among the explanatory variables is mild and the impact on the estimation accuracy of the regression model is negligible. If the VIF value is greater than 5, then the multicollinearity among the explanatory variables is more serious, the impact on the estimation accuracy of the model is not negligible, and a reasonable method must be used to address it . The results of the diagnosis of multicollinearity among the explanatory variables are shown in Figure ."
"Exploring Parental Attitudes and Experiences in Korean-English Two-Way Immersion Programs","https://scispace.com/paper/exploring-parental-attitudes-and-experiences-in-korean-4nujxbbesn","2015","","","Jongyeon Ee","","https://scispace.com/pdf/exploring-parental-attitudes-and-experiences-in-korean-4nujxbbesn.pdf","This dissertation study investigated parents of students in Korean-English two-way immersion (TWI) programs in the Los Angeles area. For this study, I collected surveys from seven elementary schools' Korean-English TWI programs, and a total of 454 parents of children in the programs participated in the study. Using the survey data, I documented parents' demographic features and explored parents' perceptions regarding their child's language development in both English and Korean. I also examined parents' views on their child's experiences to relate to students of other races and cultures and parents' own experiences with fellow parents. I then explored parental participation in Korean-English TWI programs and in school. Finally, I investigated parents' overall evaluation of their child's Korean TWI programs. Survey data were analyzed by multiple regression analyses, where I investigated relationships between topics of interest and other parent-related variables. I also presented descriptive statistics for individual topics and performed rank sum tests to compare Korean parents in the survey to non-Korean parents to examine group differences. The study's findings call upon researchers and educators to attend to Korean TWI programs and TWI programs in general to ensure quality dual language instruction for all students and foster integration in the program. Although Korean TWI programs have significant potential in offering inclusive environment where students as well as their families interact with diverse racial, cultural, and linguistic groups, this study also evokes the significance of conscious and purposeful efforts for integration, which should be attended to continuously.","-2.407784 ------------------------------------------------------------------------------- .9534495 -4.62 0.000 -6.275963 -2.53851 ------------------------------------------------------------------------------ .078984 ------------------------------------------------------------------------------ .9462343 -------------------------------------------------------------------------------------------------------------------------------------------------------------Random-effects Parameters | Estimate Std. Err. Parents:
 [95% Conf. Interval] -----------------------------+-----------------------------------------------school: Identity | var(_cons) | .0334928 .0266195 .0070539 .1590274 -----------------------------+-----------------------------------------------var(Residual) | .3484712 .0250998 .3025912 .4013077 ------------------------------------------------------------------------------LR test vs. linear regression: chibar2( 221:
 -------------------------------------------------------------------------------p_exp | Coef. Std. Err. z P>|z| [95% Conf. Interval] --------------+---------------------------------------------------------------participation | 221:
 . 1.258879 -------------------------------------------------------------------------------------------------------------------------------------------------------------Random-effects Parameters | Estimate Std. Err. 221:
 [95% Conf. Interval] -----------------------------+-----------------------------------------------school: Identity | var(_cons) | .0677026 .0425704 .0197416 .2321818 -----------------------------+-----------------------------------------------var(Residual) | .3504422 .0238638 .306657 221:
 .4004792 ------------------------------------------------------------------------------LR test vs. linear regression: chibar2(   1.503572 ------------------------------------------------------------------------------       1.412375 ------------------------------------------------------------------------------ APPENDIX D: EXAMINATION OF MULTICOLLINEARITY:
 Multicollinearity refers to a statistical phenomenon in which predictors in a model are highly correlated with each other. If there is a multicollinearity issues in a given model, it is difficult to measure statistically appropriate estimates of individual predictor variables; hence, it will yield improper conclusions and estimates between an outcome variable of interest and independent variables. Given this importance, it is necessary to detect if a model has a multicollinearity issue before conducting analyses. Muticollinearity can be detected by looking at VIF (Variance Inflation Factor) values, which indicate how much variance of an estimated regression coefficient is inflated due to the multicollinearity issue. In general, the rule of thumb used is that if VIP values exceed 5 or 10, it implies that the estimated regression has the issue of multicollinearity and measured estimates are assessed inappropriately . In this study, detection of multicollinearity was performed for refined models for the four regression models, and all VIF values did not exceed 1.5, meaning that there was no issue of multicollinearity.        2.412427 ---------------------+----------------------------------------------------------------         . . ----------------------------------------------------------------------------------------LR test of model vs. saturated: chi2(9) = 202.56, Prob > chi2 = 0.0000 alpha spokewprin_cordi orgnzedevent spokewtchr schevent_pta vol_chaper infavor_dualconf"
"Reconciling Oil Palm Expansion and Climate Change Mitigation in Kalimantan, Indonesia","https://scispace.com/paper/reconciling-oil-palm-expansion-and-climate-change-mitigation-hyilp1sncd","2015","Journal Article","PLOS ONE","Kemen Austin
Prasad S. Kasibhatla
Dean L. Urban
Fred Stolle
Jeffrey R. Vincent","10.1371/JOURNAL.PONE.0127963","https://scispace.com/pdf/reconciling-oil-palm-expansion-and-climate-change-mitigation-hyilp1sncd.pdf","Our society faces the pressing challenge of increasing agricultural production while minimizing negative consequences on ecosystems and the global climate. Indonesia, which has pledged to reduce greenhouse gas (GHG) emissions from deforestation while doubling production of several major agricultural commodities, exemplifies this challenge. Here we focus on palm oil, the world’s most abundant vegetable oil and a commodity that has contributed significantly to Indonesia’s economy. Most oil palm expansion in the country has occurred at the expense of forests, resulting in significant GHG emissions. We examine the extent to which land management policies can resolve the apparently conflicting goals of oil palm expansion and GHG mitigation in Kalimantan, a major oil palm growing region of Indonesia. Using a logistic regression model to predict the locations of new oil palm between 2010 and 2020 we evaluate the impacts of six alternative policy scenarios on future emissions. We estimate net emissions of 128.4–211.4 MtCO2 yr-1 under business as usual expansion of oil palm plantations. The impact of diverting new plantations to low carbon stock land depends on the design of the policy. We estimate that emissions can be reduced by 9-10% by extending the current moratorium on new concessions in primary forests and peat lands, 35% by limiting expansion on all peat and forestlands, 46% by limiting expansion to areas with moderate carbon stocks, and 55–60% by limiting expansion to areas with low carbon stocks. Our results suggest that these policies would reduce oil palm profits only moderately but would vary greatly in terms of cost-effectiveness of emissions reductions. We conclude that a carefully designed and implemented oil palm expansion plan can contribute significantly towards Indonesia’s national emissions mitigation goal, while allowing oil palm area to double.","error term . Failure to account for these problems can result in severely underestimated standard errors and exaggerated indications of statistical significance . The number of districts in the sample (N = 52) was sufficiently large to satisfy the asymptotic requirements of the clustering adjustment . Model statistics and robustness checks:
 To reduce the risk of omitted variables bias, in which coefficients on variables included in the model are biased as a result of picking up the effects of excluded variables , we included the full set of explanatory variables in our preferred model, regardless of their significance levels. Omitted variables bias is a more serious problem in multivariate models than multicollinearity, which inflates the standard errors of coefficients but does not bias the coefficients themselves. However, we did investigate the effects of multicollinearity on the significance of the coefficients and the impacts on the model of excluding variables that showed evidence of multicollinearity (see Supplementary Information). We began by identifying relatively large (> 0.7) pairwise correlations between the explanatory variables. We found four such correlations, involving five variables: distance to oil palm concessions and distance to existing oil palm plantations, distance to oil palm concessions and elevation, slope and elevation, and mean temperature and elevation (S1 Table . Despite these correlations, three of the variables were highly significant in the full model (P < 0.001), and excluding the two that were not (slope and mean temperature; P > 0.7) did not substantially change their coefficients or standard errors. Model statistics and robustness checks:
 We also examined variance inflation factors (VIF; S2 Table , which provide a better indicator of multicollinearity because they account for linear dependence within the full set of other explanatory variables, not just pairs of variables. All the VIFs were much less than 10, a common threshold for detecting multicollinearity, and all but three were less than 2.5, indicating little evidence of large correlations in a multivariate sense . In addition, despite having the 2nd, 3rd, and 4th largest VIFs, distance to oil palm plantations, elevation, and distance to major ports all had P values < 0.001 in the full model, indicating that multicollinearity did not substantially inflate their standard errors. Model statistics and robustness checks:
 As a final check, we specified a parsimonious model by iteratively removing the least significant explanatory variable until all remaining variables were significant at P < 0.05. The result was a model that included the same set of highly significant variables as the full model, with coefficients that were not substantially different between the two models (S3 Table . Using an information criterion such as the AIC or BIC as the stopping rule for this backwards selection procedure yielded the same final parsimonious model. Basing the stopping rule on P values is more appropriate, however, as the AIC and BIC are not valid measures of model fit when data are clustered . We use this model to predict GHG emissions under each scenario, in order to test whether our results are sensitive to model specification (presented in section 3.3)."
"Innovative adaptation and operational efficiency on sustainable competitive advantage of food and beverage firms in Kenya","https://scispace.com/paper/innovative-adaptation-and-operational-efficiency-on-2rrawt0bkn","2015","","","Paul Gachanja
David Minja
Stephen Laititi Mutunga","","https://scispace.com/pdf/innovative-adaptation-and-operational-efficiency-on-2rrawt0bkn.pdf","The idea that an organization’s members are the real source of its competitive advantage has long been acknowledged. The significance of human capital as a determinant of firm performance is gaining recognition in the strategic management literature, and the need for relating employee talent to a firm’s competitive advantage is continuing to develop in the human resource management arena hence the drive to establish superior human capital to generate competitive advantage Many firms have explicitly embraced competitive strategies to gain and maintain a lead in their industries. In all the competitive strategies firms have engaged in, human capital has been the driver of competition. This study endeavoured to empirically test the effects of human capital and especially in innovation and operational efficiency in according food and beverage firms the requisite competitive advantage in the very dynamic industry. the study sought to answer the following research question: What are the effects of human capital (in innovative adaptation and dynamic operational efficiency) on firms’ ability to attain sustainable competitive advantage within the F & B companies in Kenya? This research entailed a descriptive study design. This study sought to do that among the F & B firms in Kenya. The study was concerned with describing the characteristics of a unique group of food and beverage firms and their competitiveness. From the study, 87 percent of respondents indicated concurrence on usefulness of human resources for SCA. Kenyan firms in the food and beverage industry therefore highly regard human capital as a major contributor to sustainable competitive advantage. The study established that internal processes largely rely on how capabilities are harnessed for competitive advantage.","that a firm's competitive advantage is a function not of the value, inimitability and non-sustitutability of its resources and capabilities (as indicated in the RBV logic) but also of its durability, appropriatability and superiority. Collinearity tests:
 Regression analysis was carried out through the step-wise method of SPSS to test for collinearity between the independent variables. Results of analysis did not show any collinearity as all tolerance factors were below 0.1 and variance inflation factors were less than 10. This is consistent with  that tolerance values below 0.1 (VIF >10) indicate the presence of high collinearity implying the variable is a linear function of another variable in the same model. It is an excellent measure of the collinearity of the i th independent variable with the other independent variables in the model. Tolerance for the i th independent variable is 1 minus the proportion of variance it shares with the other independent variable in the analysis (1 − R 2 i). This represents the proportion of variance in the i th independent variable that is not related to the other independent variables in the model. The variance inflation factor is the reciprocal of tolerance: 1/(1−R 2 i ). The VIF has an intuitive interpretation in terms of the effects of R 2 i on the variance of the estimated regression coefficient for the i th independent variable . Collinearity was assessed in model two between predictor variables for effects of firm resources on SCA. Collinearity was further tested for the model on effects of dynamic operational efficiency on sustainable competitive advantage. The high variance inflation factors for X13 and X14 of 47.298 and 43.018 respectively indicates there was high correlation between the constructs of these independent variables hence collinearity. Collinearity (or multicollinearity) is the undesirable situation where the correlations among the independent variables are strong. In some cases, multiple regression results may seem paradoxical. For instance, the model may fit the data well (high F-Test), even though none of the X variables has a statistically significant impact on explaining Y. This happens when two X variables are highly correlated; they both convey essentially the same information. When this happens, the X Variables are collinear and the results show multicollinearity. Multicollinearity misleadingly inflates the standard errors making some variables statistically insignificant while they should be otherwise significant. Formally, Variance Inflation Factors (VIF) measures how much the variance of the estimated coefficients are increased over the case of no correlation among the X variables. If no two X variables are correlated, then all the VIFs will be 1. If VIF for one of the variables is around or greater than 5, there is collinearity associated with that variable. If there are two or more variables that will have a VIF around or greater than 5, one of these variables must be removed from the regression model to address collinearity. This was consistent with the regression analysis for the model which indicated only X13 as a significant predictor of Y."
"Application of Geographically Weighted Regression Technique in Spatial Analysis of Fatal and Injury Crashes","https://scispace.com/paper/application-of-geographically-weighted-regression-technique-1blpge9sqr","2014","Journal Article","Journal of Transportation Engineering-asce","Ali Pirdavani
Tom Bellemans
Tom Brijs
Geert Wets","10.1061/(ASCE)TE.1943-5436.0000680","https://scispace.com/pdf/application-of-geographically-weighted-regression-technique-1blpge9sqr.pdf","Generalized linear models (GLMs) are the most widely used models utilized in crash prediction studies. These models illustrate the relationships between the dependent and explanatory variables by estimating fixed global estimates. Since crash occurrences are often spatially heterogeneous and are affected by many spatial variables, the existence of spatial correlation in the data is examined by means of calculating Moran’s I measures for dependent and explanatory variables. The results indicate the necessity of considering spatial correlation when developing crash prediction models. The main objective of this research is to develop different zonal crash prediction models (ZCPMs) within the geographically weighted generalized linear model (GWGLM) framework in order to explore the spatial variations in association between number of injury crashes (NOICs) (including fatal, severely, and slightly injured crashes) and other explanatory variables. Different exposure, network, and sociodemographic variabl...","studies ). One explanation for this problem would be the existence of multicollinearity among some variables for some locations. It is quite possible that some variables at some locations are locally correlated while no global multicollinearity observed among the explanatory variables. Further Investigation on the Selected Model:
 Another reason could be due to the basis of calibrating GWPR models. Presumably for some locations, some variables might not be significant variables; therefore, it is possible that the local models produce some unexpected variable signs for those insignificant variables. The latter reason can be easily investigated by mapping local p-values. Figure  depicts p-values for all explanatory variables of Model#4. In Figure , significant variables at any location are colored in green while insignificant variables are depicted in red. By comparing Figures  it can be concluded that the p-values for all of the locations with unexpected coefficient signs are insignificant at the 95% confidence level. For instance, the variable ""Urban"" is expected to have a positive association with the crash frequency . As can be seen from Figure , only a few TAZs show negative association with the NOICs (i.e. Further Investigation on the Selected Model:
 TAZs colored in green). When comparing these figures with the corresponding maps in Figure , it is evident that in these TAZs, ""Urban"" is not a significant predictor. This is similar for other explanatory variables where the TAZs with unexpected variable signs are always the TAZs where variables are insignificant predictors. VALIDATION:
 Strong dependencies among the local coefficient estimates imply the fact that coefficients are not uniquely defined and as such, any convincing interpretation cannot be derived . Due to the greater complexities of the GWR estimation procedure that conceivably causes interrelationships among the local estimates, it is essential to check for multicollinearity among local coefficient estimates. There are frequently used exploratory tools available to discover possible multicollinearity, such as bivariate scatter plots or bivariate correlation coefficients, however, a more statistically oriented measure that adopts a simultaneous view to identify multicollinearity is variance inflation factor (VIF). The VIF quantifies the severity of multicollinearity. It provides an index that measures how much the variance of an estimated regression coefficient is increased because of collinearity. VALIDATION:
 Analyzing the magnitude of multicollinearity is carried out by considering the size of the VIF."
"Continuous, High-Resolution Mapping of Coastal Seafloor Sediment Distribution","https://scispace.com/paper/continuous-high-resolution-mapping-of-coastal-seafloor-3qitld6d","2022","Journal Article","Remote sensing","Sara Innangi
Michele Innangi
Mirko Di Febbraro
Gabriella Di Martino
Marco Sacchi
Renato Tonielli","10.3390/rs14051268","https://scispace.com/pdf/continuous-high-resolution-mapping-of-coastal-seafloor-3qitld6d.pdf","Seafloor topography and grain size distribution are pivotal features in marine and coastal environments, able to influence benthic community structure and ecological processes at many spatial scales. Accordingly, there is a strong interest in multiple research disciplines to obtain seafloor geological and/or habitat maps. The aim of this study was to provide a novel, automatic and simple model to obtain high-resolution seafloor maps, using backscatter and bathymetric multibeam system data. For this purpose, we calibrated a linear regression model relating grain size distribution values, extracted from samples collected in a 16 km2 area near Bagnoli–Coroglio (southern Italy), against backscatter and depth-derived covariates. The linear model achieved excellent goodness-of-fit and predictive accuracy, yielding detailed, spatially explicit predictions of grain size. We also showed that a ground-truth sample size as large as 40% of that considered in this study was sufficient to calibrate analogous regression models in different areas. Regardless of some limitations (i.e., inability to predict rocky outcrops and/or seagrass meadows), our modeling approach proved to be a flexible tool whose main advantage is the rendering of a continuous map for sediment size, in lieu of categorical mapping approaches which usually report sharp boundaries or rely on a few sediment classes.","morphology, slope, aspect, terrain ruggedness index (i.e., TRI), the topographic position index (i.e., TPI), and roughness were computed from the depth data using the function 'terrain' from the package 'raster' . Modeling and Mapping Approach:
 The set of independent variables was checked for multicollinearity according to a variance inflation factor (i.e., VIF) using the function 'vifstep' in the package 'usdm' . Specifically, we dropped all variables with VIF ≥ 5 as a threshold indicator of multicollinearity among predictors . Modeling and Mapping Approach:
 We used the granulometric distribution values derived from the 50 ground-truth samples collected in Bagnoli to calibrate our model. In detail, the different percentages of sediments belonging to each particle size class (from the coarse to the finest) were used to calculate the mean value of the phi scale using the 'gran.stats' function of the 'rysgran' package . Phi is a logarithmic parameter for grain size classification whose values range from −9 (i.e., boulders) to 9 (i.e., clay) and is calculated as: Modeling and Mapping Approach:
 The package 'rysgran' is based on the size scales adopted by  while the phi scale was introduced by . Modeling and Mapping Approach:
 We used the values of phi as the dependent variable in our modeling approach using backscatter and depth data as independent variables. In order to take into account the effects of seafloor morphology, slope, aspect, terrain ruggedness index (i.e., TRI), the topographic position index (i.e., TPI), and roughness were computed from the depth data using the function 'terrain' from the package 'raster' . Modeling and Mapping Approach:
 The set of independent variables was checked for multicollinearity according to a variance inflation factor (i.e., VIF) using the function 'vifstep' in the package 'usdm' . Specifically, we dropped all variables with VIF ≥ 5 as a threshold indicator of multicollinearity among predictors ."
"Exploration of the Effects of Metallic Powder Handling and Storage Conditions on Flowability and Moisture Content for Additive Manufacturing Applications","https://scispace.com/paper/exploration-of-the-effects-of-metallic-powder-handling-and-3obm8yn0","2022","Journal Article","Superalloys","Jack Grubbs
Bryer C. Sousa
Danielle L. Cote","10.3390/met12040603","https://scispace.com/pdf/exploration-of-the-effects-of-metallic-powder-handling-and-3obm8yn0.pdf","Metal powder-based additive manufacturing (AM) relies on consistently successful processing of feedstock powder, necessitating through-process predictability in powder properties and behavior. However, routine powder handling and storage may degrade powder performance by influencing flowability and moisture content through exposure to ambient conditions. Therefore, this study aimed to evaluate the effects of repeated environmental exposure on the flowability and moisture content of Al 5056 and Ta powders for AM applications. Using Carney Funnel flow tests, thermogravimetric analysis, and particle size/shape analysis, powder characterization helped elucidate powder property and behavioral changes with exposure. Results indicated inconsistent flowability and moisture content changes for both material types when exposure conditions were altered. Correlational statistics highlighted the most influential particle characteristics on powder behavior after exposure; particle morphology was most impactful for the semi-spherical Al 5056, whereas moisture content and particle size were most significant for the angular Ta. While exposure to laboratory conditions minimally changed powder performance in this study, caution is advised when handling and storing powders in more “extreme” environments. Powder users are urged to implement quality controls alongside powder characterization to pinpoint how specific powders should be treated, handled, and stored in a given environment for successful processing in AM.","comprehensive list of measured values, and future experimentation will be performed to expand upon the variables considered in this type of analysis. The complete dataset utilized for correlational statistics is provided in the supplementary document ""Compiled Data for Statistical Analysis"" (Supplementary Materials). Statistical Analysis of Experimental Data:
 A typical multivariate linear regression model, based upon ordinary least squares (OLS) regression, was utilized to provide insights into relationships between predictive features (Table ) and the target variable: flowability. Several subsets of the entire dataset were studied, split based upon the material type. First, the entire dataset was segmented based upon the metal powder at hand, resulting in three datasets: Al 5056 Only, Ta Only, and Al 5056 + Ta. The Al 5056 Only and Ta Only datasets were analyzed to observe material-specific dependencies of flowability on the selected features, whereas the combined Al 5056 + Ta dataset was explored to observe any material-independent relationships between the selected features and flowability that surface from a set of powders with diverse characteristics. Next, several other subsets of data were considered wherein different features were included or excluded from the analysis. Ultimately, several variables from Table  were excluded from analysis, given that they resulted in overfitting or diminished physical significance of model results-this will be further discussed in Section 3.4. As a final note, an essential manipulation of the Ta-based dataset was that two lots of powder were removed from consideration based on their anomalous ""no flow"" condition determined by the Carney Funnel method; this will also be discussed further in Section 3.4. Though data standardization and normalization are not necessary for OLS regression due to the dynamic nature of the regression coefficients, as well as the invariant nature of OLS regression when compared to that of Least Absolute Shrinkage and Selection Operator (LASSO) regression, for example, it is not uncommon to still perform data preprocessing to ensure model success. In this study, the predictive features were subjected to a preliminary screening using the variance inflation factor (VIF), which detects the degree of multicollinearity between features . While a linear regression technique relies upon the linear dependency of a target variable on its regressors, its predictive success is based upon the assumption that there is a minimal linear dependence between the regressors themselves. If there is a high degree of linear dependence, or multicollinearity, between the predictive features, the statistical significance of model performance will decrease drastically as the variance associated with the determination of regression coefficients increases. Multicollinearity was addressed via VIF analysis to capture how much each predictor variable contributes to the standard error of the OLS model. Several standard practices exist in the application of VIF analysis, namely that a VIF of 1 indicates no multicollinearity between predictor variables and that a VIF greater than 10 indicates deleteriously high levels of multicollinearity. Accordingly, in this work, VIF analysis was applied such that features with VIF greater than 10 were removed from consideration in analysis one by one, recursively eliminating those with the highest VIF until no feature had a VIF greater than 10."
